filename,width,height,class,xmin,ymin,xmax,ymax
20200219_091602_015.jpg,567,1008,Crimp,142,347,222,429
20200219_091602_015.jpg,567,1008,Crimp,460,1,557,87
20200219_091602_015.jpg,567,1008,Crimp,486,407,555,469
20200219_091602_015.jpg,567,1008,Crimp,322,561,386,603
20200219_091602_015.jpg,567,1008,Pinch,119,543,243,619
20200219_091602_015.jpg,567,1008,Hand Start,280,480,308,503
20200219_091602_015.jpg,567,1008,Hand Start,347,455,375,474
20200219_091602_015.jpg,567,1008,Hand Start,528,450,553,474
20200219_091602_016.jpg,567,1008,Jug,208,1,360,128
20200219_091602_016.jpg,567,1008,Jug,341,349,458,456
20200219_091602_016.jpg,567,1008,Jug,184,439,304,522
20200219_091602_016.jpg,567,1008,Jug,455,549,534,606
20200219_091602_016.jpg,567,1008,Jug,1,553,70,628
20200219_091602_016.jpg,567,1008,Jug,146,662,215,709
20200219_091602_016.jpg,567,1008,Jug,8,464,73,517
20200219_091602_016.jpg,567,1008,Crimp,146,349,221,429
20200219_091602_016.jpg,567,1008,Crimp,466,1,563,92
20200219_091602_016.jpg,567,1008,Crimp,323,560,388,598
20200219_091602_016.jpg,567,1008,Pinch,121,544,245,615
20200219_091602_016.jpg,567,1008,Hand Start,277,478,305,501
20200219_091602_016.jpg,567,1008,Hand Start,346,452,373,477
20200219_091602_016.jpg,567,1008,Hand Start,531,446,556,475
20200219_091602_016.jpg,567,1008,Crimp,488,405,561,468
20200219_091602_017.jpg,567,1008,Jug,207,1,360,125
20200219_091602_017.jpg,567,1008,Jug,336,343,461,455
20200219_091602_017.jpg,567,1008,Jug,186,447,303,520
20200219_091602_017.jpg,567,1008,Jug,1,559,67,628
20200219_091602_017.jpg,567,1008,Jug,149,661,222,715
20200219_091602_017.jpg,567,1008,Jug,461,556,535,615
20200219_091602_017.jpg,567,1008,Jug,1,466,72,517
20200219_091602_017.jpg,567,1008,Crimp,141,345,223,429
20200219_091602_017.jpg,567,1008,Crimp,466,1,558,86
20200219_091602_017.jpg,567,1008,Crimp,324,565,391,599
20200219_091602_017.jpg,567,1008,Crimp,489,404,553,468
20200219_091602_017.jpg,567,1008,Pinch,120,545,245,619
20200219_091602_017.jpg,567,1008,Hand Start,283,480,306,502
20200219_091602_017.jpg,567,1008,Hand Start,347,459,377,478
20200219_091602_017.jpg,567,1008,Hand Start,534,450,553,478
20200219_091602_019.jpg,567,1008,Jug,202,1,361,112
20200219_091602_019.jpg,567,1008,Jug,340,342,460,451
20200219_091602_019.jpg,567,1008,Jug,181,441,302,519
20200219_091602_019.jpg,567,1008,Jug,1,556,67,632
20200219_091602_019.jpg,567,1008,Jug,461,547,536,610
20200219_091602_019.jpg,567,1008,Jug,1,467,77,513
20200219_091602_019.jpg,567,1008,Jug,144,671,215,715
20200219_091602_019.jpg,567,1008,Pinch,117,551,243,622
20200219_091602_019.jpg,567,1008,Crimp,328,565,388,605
20200219_091602_019.jpg,567,1008,Crimp,141,346,219,428
20200219_091602_019.jpg,567,1008,Crimp,462,1,564,87
20200219_091602_019.jpg,567,1008,Crimp,488,406,560,474
20200219_091602_019.jpg,567,1008,Hand Start,347,452,377,477
20200219_091602_019.jpg,567,1008,Hand Start,281,481,306,505
20200219_091602_019.jpg,567,1008,Hand Start,531,446,554,473
20200219_091602_020.jpg,567,1008,Jug,206,1,365,111
20200219_091602_020.jpg,567,1008,Jug,340,337,462,460
20200219_091602_020.jpg,567,1008,Jug,178,440,302,522
20200219_091602_020.jpg,567,1008,Jug,1,556,62,630
20200219_091602_020.jpg,567,1008,Jug,1,465,69,514
20200219_091602_020.jpg,567,1008,Jug,453,549,538,615
20200219_091602_020.jpg,567,1008,Jug,141,669,215,716
20200219_091602_020.jpg,567,1008,Pinch,117,548,242,624
20200219_091602_020.jpg,567,1008,Crimp,138,343,217,431
20200219_091602_020.jpg,567,1008,Crimp,458,1,563,78
20200219_091602_020.jpg,567,1008,Crimp,486,405,555,468
20200219_091602_020.jpg,567,1008,Crimp,324,565,387,600
20200219_091602_020.jpg,567,1008,Hand Start,346,454,376,478
20200219_091602_020.jpg,567,1008,Hand Start,283,482,305,502
20200219_091602_020.jpg,567,1008,Hand Start,533,450,553,475
20200219_091602_021.jpg,567,1008,Jug,202,1,356,102
20200219_091602_021.jpg,567,1008,Jug,335,337,462,455
20200219_091602_021.jpg,567,1008,Jug,177,440,302,522
20200219_091602_021.jpg,567,1008,Jug,456,552,535,610
20200219_091602_021.jpg,567,1008,Jug,1,560,69,636
20200219_091602_021.jpg,567,1008,Jug,1,469,61,515
20200219_091602_021.jpg,567,1008,Jug,143,669,212,718
20200219_091602_021.jpg,567,1008,Pinch,114,547,241,627
20200219_091602_021.jpg,567,1008,Crimp,137,345,218,426
20200219_091602_021.jpg,567,1008,Crimp,468,1,560,80
20200219_091602_021.jpg,567,1008,Crimp,492,405,559,473
20200219_091602_021.jpg,567,1008,Crimp,312,565,389,601
20200219_091602_021.jpg,567,1008,Hand Start,280,484,308,501
20200219_091602_021.jpg,567,1008,Hand Start,347,448,376,472
20200219_091602_021.jpg,567,1008,Hand Start,533,449,559,480
20200219_091602_023.jpg,567,1008,Jug,195,1,361,113
20200219_091602_023.jpg,567,1008,Jug,340,339,465,467
20200219_091602_023.jpg,567,1008,Jug,173,455,304,529
20200219_091602_023.jpg,567,1008,Jug,458,560,535,621
20200219_091602_023.jpg,567,1008,Jug,1,570,54,641
20200219_091602_023.jpg,567,1008,Jug,1,476,61,524
20200219_091602_023.jpg,567,1008,Jug,138,680,214,734
20200219_091602_023.jpg,567,1008,Crimp,321,574,386,615
20200219_091602_023.jpg,567,1008,Crimp,133,343,218,435
20200219_091602_023.jpg,567,1008,Crimp,494,405,559,476
20200219_091602_023.jpg,567,1008,Crimp,460,1,556,77
20200219_091602_023.jpg,567,1008,Hand Start,534,451,558,480
20200219_091602_023.jpg,567,1008,Hand Start,346,460,376,485
20200219_091602_023.jpg,567,1008,Hand Start,276,488,305,520
20200219_091602_023.jpg,567,1008,Pinch,109,559,242,635
20200219_091602_024.jpg,567,1008,Jug,195,1,353,104
20200219_091602_024.jpg,567,1008,Jug,338,342,465,455
20200219_091602_024.jpg,567,1008,Jug,169,445,301,531
20200219_091602_024.jpg,567,1008,Jug,462,566,543,622
20200219_091602_024.jpg,567,1008,Jug,1,466,52,528
20200219_091602_024.jpg,567,1008,Jug,1,570,50,646
20200219_091602_024.jpg,567,1008,Jug,138,680,213,730
20200219_091602_024.jpg,567,1008,Crimp,131,342,208,434
20200219_091602_024.jpg,567,1008,Crimp,320,577,387,617
20200219_091602_024.jpg,567,1008,Crimp,467,1,560,69
20200219_091602_024.jpg,567,1008,Crimp,489,405,562,475
20200219_091602_024.jpg,567,1008,Pinch,109,560,237,638
20200219_091602_024.jpg,567,1008,Hand Start,277,484,301,512
20200219_091602_024.jpg,567,1008,Hand Start,349,459,374,484
20200219_091602_024.jpg,567,1008,Hand Start,537,455,562,484
20200219_091602_026.jpg,567,1008,Jug,326,327,467,457
20200219_091602_026.jpg,567,1008,Jug,161,441,293,520
20200219_091602_026.jpg,567,1008,Jug,461,567,536,623
20200219_091602_026.jpg,567,1008,Jug,128,687,211,739
20200219_091602_026.jpg,567,1008,Crimp,117,330,206,424
20200219_091602_026.jpg,567,1008,Crimp,314,571,385,618
20200219_091602_026.jpg,567,1008,Crimp,495,405,565,478
20200219_091602_026.jpg,567,1008,Pinch,96,554,235,635
20200219_091602_026.jpg,567,1008,Hand Start,269,480,300,507
20200219_091602_026.jpg,567,1008,Hand Start,343,450,371,480
20200219_091602_026.jpg,567,1008,Hand Start,538,450,560,475
20200219_091602_027.jpg,567,1008,Jug,329,321,465,452
20200219_091602_027.jpg,567,1008,Jug,155,441,289,527
20200219_091602_027.jpg,567,1008,Jug,127,697,205,748
20200219_091602_027.jpg,567,1008,Jug,462,569,540,629
20200219_091602_027.jpg,567,1008,Crimp,312,579,386,622
20200219_091602_027.jpg,567,1008,Crimp,109,324,202,421
20200219_091602_027.jpg,567,1008,Crimp,38,705,108,748
20200219_091602_027.jpg,567,1008,Crimp,494,403,561,470
20200219_091602_027.jpg,567,1008,Pinch,89,556,234,639
20200219_091602_027.jpg,567,1008,Hand Start,261,482,295,507
20200219_091602_027.jpg,567,1008,Hand Start,344,453,370,479
20200219_091602_027.jpg,567,1008,Hand Start,539,452,564,474
20200219_091602_028.jpg,567,1008,Jug,329,313,472,444
20200219_091602_028.jpg,567,1008,Jug,155,431,295,517
20200219_091602_028.jpg,567,1008,Jug,125,692,203,746
20200219_091602_028.jpg,567,1008,Jug,462,568,554,632
20200219_091602_028.jpg,567,1008,Pinch,88,554,229,637
20200219_091602_028.jpg,567,1008,Crimp,318,577,389,619
20200219_091602_028.jpg,567,1008,Crimp,110,319,200,412
20200219_091602_028.jpg,567,1008,Crimp,500,399,567,474
20200219_091602_028.jpg,567,1008,Hand Start,550,450,567,469
20200219_091602_028.jpg,567,1008,Hand Start,344,449,373,470
20200219_091602_028.jpg,567,1008,Hand Start,264,479,297,503
20200219_091602_029.jpg,567,1008,Jug,338,290,479,442
20200219_091602_029.jpg,567,1008,Jug,148,419,293,499
20200219_091602_029.jpg,567,1008,Jug,475,562,563,626
20200219_091602_029.jpg,567,1008,Jug,117,693,205,741
20200219_091602_029.jpg,567,1008,Pinch,85,536,227,627
20200219_091602_029.jpg,567,1008,Crimp,90,280,191,390
20200219_091602_029.jpg,567,1008,Crimp,324,575,391,615
20200219_091602_029.jpg,567,1008,Crimp,512,380,567,465
20200219_091602_029.jpg,567,1008,Crimp,30,699,104,741
20200219_091602_029.jpg,567,1008,Hand Start,269,459,300,495
20200219_091602_029.jpg,567,1008,Hand Start,348,435,380,465
20200219_091602_031.jpg,567,1008,Crimp,75,246,187,363
20200219_091602_031.jpg,567,1008,Jug,146,396,292,492
20200219_091602_031.jpg,567,1008,Jug,338,256,488,407
20200219_091602_031.jpg,567,1008,Jug,130,691,211,750
20200219_091602_031.jpg,567,1008,Pinch,87,539,234,622
20200219_091602_031.jpg,567,1008,Crimp,331,560,406,610
20200219_091602_031.jpg,567,1008,Hand Start,261,443,301,473
20200219_091602_031.jpg,567,1008,Hand Start,345,414,391,443
20200219_091602_032.jpg,567,1008,Crimp,80,254,186,375
20200219_091602_032.jpg,567,1008,Crimp,340,573,415,620
20200219_091602_032.jpg,567,1008,Pinch,87,547,235,637
20200219_091602_032.jpg,567,1008,Jug,144,398,297,511
20200219_091602_032.jpg,567,1008,Jug,342,260,501,414
20200219_091602_032.jpg,567,1008,Hand Start,356,416,396,445
20200219_091602_032.jpg,567,1008,Hand Start,270,452,305,482
20200219_091602_033.jpg,567,1008,Crimp,83,279,187,399
20200219_091602_033.jpg,567,1008,Jug,351,282,513,450
20200219_091602_033.jpg,567,1008,Jug,142,429,313,535
20200219_091602_033.jpg,567,1008,Pinch,89,585,245,689
20200219_091602_033.jpg,567,1008,Hand Start,279,480,313,518
20200219_091602_033.jpg,567,1008,Hand Start,370,446,403,476
20200219_091602_034.jpg,567,1008,Crimp,75,289,195,411
20200219_091602_034.jpg,567,1008,Jug,350,302,521,461
20200219_091602_034.jpg,567,1008,Jug,154,445,311,550
20200219_091602_034.jpg,567,1008,Pinch,88,610,252,709
20200219_091602_034.jpg,567,1008,Hand Start,274,497,318,540
20200219_091602_034.jpg,567,1008,Hand Start,369,462,411,497
20200219_091602_035.jpg,567,1008,Crimp,83,310,199,431
20200219_091602_035.jpg,567,1008,Jug,367,317,546,486
20200219_091602_035.jpg,567,1008,Jug,163,469,327,578
20200219_091602_035.jpg,567,1008,Hand Start,394,481,430,515
20200219_091602_035.jpg,567,1008,Hand Start,299,518,333,564
20200219_091602_035.jpg,567,1008,Pinch,100,626,268,743
20200219_091602_036.jpg,567,1008,Crimp,86,311,200,437
20200219_091602_036.jpg,567,1008,Jug,375,320,554,485
20200219_091602_036.jpg,567,1008,Jug,161,468,330,588
20200219_091602_036.jpg,567,1008,Pinch,102,648,273,757
20200219_091602_036.jpg,567,1008,Crimp,391,686,484,749
20200219_091602_036.jpg,567,1008,Hand Start,308,536,344,566
20200219_091602_036.jpg,567,1008,Hand Start,401,488,443,526
20200219_091602_036.jpg,567,1008,Jug,176,848,280,924
20200219_091602_038.jpg,567,1008,Crimp,96,324,227,454
20200219_091602_038.jpg,567,1008,Jug,399,321,567,500
20200219_091602_038.jpg,567,1008,Jug,194,484,363,616
20200219_091602_038.jpg,567,1008,Pinch,141,685,315,803
20200219_091602_038.jpg,567,1008,Crimp,453,720,547,781
20200219_091602_038.jpg,567,1008,Hand Start,342,552,383,584
20200219_091602_038.jpg,567,1008,Hand Start,444,500,479,540
20200219_091602_039.jpg,567,1008,Crimp,95,315,219,444
20200219_091602_039.jpg,567,1008,Jug,402,301,567,482
20200219_091602_039.jpg,567,1008,Jug,190,476,373,605
20200219_091602_039.jpg,567,1008,Jug,1,720,75,817
20200219_091602_039.jpg,567,1008,Jug,269,946,368,1008
20200219_091602_039.jpg,567,1008,Pinch,150,677,336,806
20200219_091602_039.jpg,567,1008,Hand Start,351,543,389,580
20200219_091602_039.jpg,567,1008,Hand Start,451,490,494,523
20200219_091602_039.jpg,567,1008,Crimp,478,727,567,792
20200219_091602_040.jpg,567,1008,Crimp,85,301,211,431
20200219_091602_040.jpg,567,1008,Jug,383,282,566,467
20200219_091602_040.jpg,567,1008,Jug,188,464,369,598
20200219_091602_040.jpg,567,1008,Jug,271,944,364,1008
20200219_091602_040.jpg,567,1008,Pinch,151,675,331,809
20200219_091602_040.jpg,567,1008,Hand Start,346,535,389,574
20200219_091602_040.jpg,567,1008,Hand Start,447,477,487,513
20200219_091602_040.jpg,567,1008,Crimp,484,718,567,783
20200219_091602_041.jpg,567,1008,Crimp,80,281,208,406
20200219_091602_041.jpg,567,1008,Jug,391,254,567,442
20200219_091602_041.jpg,567,1008,Jug,193,436,370,575
20200219_091602_041.jpg,567,1008,Jug,1,681,80,806
20200219_091602_041.jpg,567,1008,Pinch,162,661,344,795
20200219_091602_041.jpg,567,1008,Crimp,490,697,567,765
20200219_091602_041.jpg,567,1008,Hand Start,349,507,390,549
20200219_091602_041.jpg,567,1008,Hand Start,451,444,491,485
20200219_091602_043.jpg,567,1008,Crimp,106,273,228,399
20200219_091602_043.jpg,567,1008,Hand Start,369,497,419,547
20200219_091602_043.jpg,567,1008,Hand Start,477,434,519,476
20200219_091602_043.jpg,567,1008,Jug,408,239,567,424
20200219_091602_043.jpg,567,1008,Jug,211,423,387,576
20200219_091602_043.jpg,567,1008,Jug,1,681,104,818
20200219_091602_043.jpg,567,1008,Pinch,189,667,371,809
20200219_091602_044.jpg,567,1008,Crimp,112,279,233,396
20200219_091602_044.jpg,567,1008,Jug,219,427,396,572
20200219_091602_044.jpg,567,1008,Jug,413,237,567,431
20200219_091602_044.jpg,567,1008,Jug,1,688,105,815
20200219_091602_044.jpg,567,1008,Pinch,192,671,380,814
20200219_091602_044.jpg,567,1008,Hand Start,380,509,424,545
20200219_091602_044.jpg,567,1008,Hand Start,485,440,531,479
20200219_091602_045.jpg,567,1008,Crimp,114,267,235,382
20200219_091602_045.jpg,567,1008,Jug,420,217,567,410
20200219_091602_045.jpg,567,1008,Jug,227,416,405,562
20200219_091602_045.jpg,567,1008,Jug,1,684,117,807
20200219_091602_045.jpg,567,1008,Pinch,204,660,396,804
20200219_091602_045.jpg,567,1008,Hand Start,388,492,435,534
20200219_091602_045.jpg,567,1008,Hand Start,499,420,537,463
20200219_091602_046.jpg,567,1008,Crimp,106,275,234,396
20200219_091602_046.jpg,567,1008,Jug,1,700,120,828
20200219_091602_046.jpg,567,1008,Jug,225,417,402,569
20200219_091602_046.jpg,567,1008,Jug,411,223,567,415
20200219_091602_046.jpg,567,1008,Hand Start,388,494,434,539
20200219_091602_046.jpg,567,1008,Hand Start,493,422,541,464
20200219_091602_046.jpg,567,1008,Pinch,203,666,401,820
20200219_091602_047.jpg,567,1008,Crimp,96,277,224,390
20200219_091602_047.jpg,567,1008,Jug,400,219,567,410
20200219_091602_047.jpg,567,1008,Jug,217,415,388,567
20200219_091602_047.jpg,567,1008,Jug,1,696,115,826
20200219_091602_047.jpg,567,1008,Pinch,203,671,395,821
20200219_091602_047.jpg,567,1008,Hand Start,378,492,423,537
20200219_091602_047.jpg,567,1008,Hand Start,484,420,526,463
20200219_091602_048.jpg,567,1008,Crimp,89,271,217,382
20200219_091602_048.jpg,567,1008,Jug,391,209,567,405
20200219_091602_048.jpg,567,1008,Jug,208,409,388,557
20200219_091602_048.jpg,567,1008,Jug,1,693,111,824
20200219_091602_048.jpg,567,1008,Pinch,200,661,391,813
20200219_091602_048.jpg,567,1008,Hand Start,375,484,418,529
20200219_091602_048.jpg,567,1008,Hand Start,476,406,519,457
20200219_091602_049.jpg,567,1008,Crimp,71,260,199,372
20200219_091602_049.jpg,567,1008,Jug,371,189,567,388
20200219_091602_049.jpg,567,1008,Jug,196,393,374,547
20200219_091602_049.jpg,567,1008,Jug,1,676,100,816
20200219_091602_049.jpg,567,1008,Pinch,190,651,386,802
20200219_091602_049.jpg,567,1008,Hand Start,362,472,405,520
20200219_091602_049.jpg,567,1008,Hand Start,462,392,502,438
20200219_091602_051.jpg,567,1008,Crimp,66,248,194,356
20200219_091602_051.jpg,567,1008,Jug,364,173,567,370
20200219_091602_051.jpg,567,1008,Jug,191,372,365,530
20200219_091602_051.jpg,567,1008,Jug,1,672,98,804
20200219_091602_051.jpg,567,1008,Pinch,190,635,379,790
20200219_091602_051.jpg,567,1008,Hand Start,355,446,395,497
20200219_091602_051.jpg,567,1008,Hand Start,452,372,496,414
20200219_091602_052.jpg,567,1008,Crimp,75,243,198,351
20200219_091602_052.jpg,567,1008,Jug,372,173,567,371
20200219_091602_052.jpg,567,1008,Jug,198,376,369,525
20200219_091602_052.jpg,567,1008,Jug,1,666,112,804
20200219_091602_052.jpg,567,1008,Pinch,194,636,385,790
20200219_091602_052.jpg,567,1008,Hand Start,358,454,406,500
20200219_091602_052.jpg,567,1008,Hand Start,456,371,502,420
20200219_091602_054.jpg,567,1008,Crimp,72,236,206,347
20200219_091602_054.jpg,567,1008,Jug,371,161,567,361
20200219_091602_054.jpg,567,1008,Jug,194,362,369,522
20200219_091602_054.jpg,567,1008,Jug,1,660,113,797
20200219_091602_054.jpg,567,1008,Pinch,192,623,383,776
20200219_091602_054.jpg,567,1008,Hand Start,358,442,408,485
20200219_091602_054.jpg,567,1008,Hand Start,461,363,508,405
20200219_091602_055.jpg,567,1008,Crimp,63,224,196,338
20200219_091602_055.jpg,567,1008,Jug,372,154,567,357
20200219_091602_055.jpg,567,1008,Jug,194,362,367,520
20200219_091602_055.jpg,567,1008,Jug,1,658,106,792
20200219_091602_055.jpg,567,1008,Pinch,194,625,384,779
20200219_091602_055.jpg,567,1008,Hand Start,356,441,402,494
20200219_091602_055.jpg,567,1008,Hand Start,456,356,509,416
20200219_091602_056.jpg,567,1008,Crimp,67,221,193,334
20200219_091602_056.jpg,567,1008,Jug,367,137,567,351
20200219_091602_056.jpg,567,1008,Jug,189,354,368,516
20200219_091602_056.jpg,567,1008,Jug,1,647,103,779
20200219_091602_056.jpg,567,1008,Pinch,196,618,380,765
20200219_091602_056.jpg,567,1008,Hand Start,362,438,406,482
20200219_091602_056.jpg,567,1008,Hand Start,461,355,504,403
20200219_091602_057.jpg,567,1008,Crimp,62,210,196,331
20200219_091602_057.jpg,567,1008,Jug,377,131,567,349
20200219_091602_057.jpg,567,1008,Jug,194,352,371,505
20200219_091602_057.jpg,567,1008,Jug,1,647,101,778
20200219_091602_057.jpg,567,1008,Pinch,190,609,385,769
20200219_091602_057.jpg,567,1008,Hand Start,361,428,402,480
20200219_091602_057.jpg,567,1008,Hand Start,461,347,509,395
20200219_091602_059.jpg,567,1008,Crimp,75,226,205,359
20200219_091602_059.jpg,567,1008,Jug,399,174,567,379
20200219_091602_059.jpg,567,1008,Jug,194,381,378,531
20200219_091602_059.jpg,567,1008,Jug,1,658,100,788
20200219_091602_059.jpg,567,1008,Pinch,183,637,377,789
20200219_091602_059.jpg,567,1008,Hand Start,366,461,416,515
20200219_091602_059.jpg,567,1008,Hand Start,472,387,518,432
20200219_091602_060.jpg,567,1008,Crimp,72,222,208,350
20200219_091602_060.jpg,567,1008,Jug,398,168,567,382
20200219_091602_060.jpg,567,1008,Jug,194,374,380,538
20200219_091602_060.jpg,567,1008,Jug,1,657,95,780
20200219_091602_060.jpg,567,1008,Pinch,179,634,370,785
20200219_091602_060.jpg,567,1008,Hand Start,359,462,412,511
20200219_091602_060.jpg,567,1008,Hand Start,474,382,513,431
20200219_091602_062.jpg,567,1008,Crimp,22,185,160,323
20200219_091602_062.jpg,567,1008,Jug,367,144,567,366
20200219_091602_062.jpg,567,1008,Jug,151,354,349,525
20200219_091602_062.jpg,567,1008,Jug,313,923,411,992
20200219_091602_062.jpg,567,1008,Pinch,143,612,339,754
20200219_091602_062.jpg,567,1008,Hand Start,331,441,370,488
20200219_091602_062.jpg,567,1008,Hand Start,444,368,492,415
20200219_091602_063.jpg,567,1008,Crimp,6,200,156,345
20200219_091602_063.jpg,567,1008,Crimp,500,669,567,748
20200219_091602_063.jpg,567,1008,Pinch,134,621,321,777
20200219_091602_063.jpg,567,1008,Jug,138,374,334,535
20200219_091602_063.jpg,567,1008,Jug,356,160,567,384
20200219_091602_063.jpg,567,1008,Jug,297,919,403,990
20200219_091602_063.jpg,567,1008,Hand Start,323,455,368,506
20200219_091602_063.jpg,567,1008,Hand Start,436,386,489,430
20200219_091602_064.jpg,567,1008,Crimp,1,209,143,352
20200219_091602_064.jpg,567,1008,Crimp,501,684,567,758
20200219_091602_064.jpg,567,1008,Jug,134,392,336,546
20200219_091602_064.jpg,567,1008,Jug,353,161,566,393
20200219_091602_064.jpg,567,1008,Jug,289,927,398,1000
20200219_091602_064.jpg,567,1008,Pinch,124,634,325,780
20200219_091602_064.jpg,567,1008,Hand Start,317,471,371,512
20200219_091602_064.jpg,567,1008,Hand Start,433,396,477,446
20200219_091602_065.jpg,567,1008,Crimp,1,243,128,384
20200219_091602_065.jpg,567,1008,Crimp,494,699,567,774
20200219_091602_065.jpg,567,1008,Jug,131,415,323,572
20200219_091602_065.jpg,567,1008,Jug,350,184,563,417
20200219_091602_065.jpg,567,1008,Jug,290,937,397,1006
20200219_091602_065.jpg,567,1008,Hand Start,315,497,359,540
20200219_091602_065.jpg,567,1008,Hand Start,419,421,478,472
20200219_091602_065.jpg,567,1008,Pinch,121,656,318,800
20200219_091602_066.jpg,567,1008,Crimp,1,238,131,385
20200219_091602_066.jpg,567,1008,Crimp,493,714,567,775
20200219_091602_066.jpg,567,1008,Jug,286,924,393,1001
20200219_091602_066.jpg,567,1008,Jug,123,428,325,582
20200219_091602_066.jpg,567,1008,Jug,353,197,567,431
20200219_091602_066.jpg,567,1008,Hand Start,310,502,359,547
20200219_091602_066.jpg,567,1008,Hand Start,427,434,474,482
20200219_091602_066.jpg,567,1008,Pinch,121,661,313,800
20200219_091602_067.jpg,567,1008,Crimp,1,265,116,415
20200219_091602_067.jpg,567,1008,Jug,113,442,319,611
20200219_091602_067.jpg,567,1008,Jug,347,217,567,447
20200219_091602_067.jpg,567,1008,Jug,278,920,384,993
20200219_091602_067.jpg,567,1008,Pinch,110,676,306,816
20200219_091602_067.jpg,567,1008,Hand Start,298,526,347,575
20200219_091602_067.jpg,567,1008,Hand Start,424,455,467,509
20200219_091602_067.jpg,567,1008,Crimp,484,720,567,788
20200219_091602_069.jpg,567,1008,Jug,83,513,302,673
20200219_091602_069.jpg,567,1008,Jug,334,281,567,528
20200219_091602_069.jpg,567,1008,Jug,246,949,351,1008
20200219_091602_069.jpg,567,1008,Pinch,75,729,281,865
20200219_091602_069.jpg,567,1008,Hand Start,279,592,330,639
20200219_091602_069.jpg,567,1008,Hand Start,413,532,455,574
20200219_091602_069.jpg,567,1008,Crimp,463,780,567,853
20200219_091602_069.jpg,567,1008,Crimp,1,326,99,484
20200219_091602_070.jpg,567,1008,Crimp,1,358,93,512
20200219_091602_070.jpg,567,1008,Crimp,450,802,567,871
20200219_091602_070.jpg,567,1008,Jug,330,315,567,556
20200219_091602_070.jpg,567,1008,Jug,75,541,292,688
20200219_091602_070.jpg,567,1008,Jug,238,964,341,1008
20200219_091602_070.jpg,567,1008,Pinch,71,756,274,885
20200219_091602_070.jpg,567,1008,Hand Start,273,616,323,662
20200219_091602_070.jpg,567,1008,Hand Start,401,555,451,603
20200219_091602_071.jpg,567,1008,Jug,305,348,567,593
20200219_091602_071.jpg,567,1008,Jug,46,569,271,721
20200219_091602_071.jpg,567,1008,Jug,224,963,342,1008
20200219_091602_071.jpg,567,1008,Crimp,431,817,555,893
20200219_091602_071.jpg,567,1008,Crimp,1,400,56,542
20200219_091602_071.jpg,567,1008,Pinch,50,772,252,903
20200219_091602_071.jpg,567,1008,Hand Start,254,646,303,690
20200219_091602_071.jpg,567,1008,Hand Start,378,591,431,640
20200219_091602_072.jpg,567,1008,Jug,304,356,567,601
20200219_091602_072.jpg,567,1008,Jug,34,578,260,726
20200219_091602_072.jpg,567,1008,Jug,220,946,331,1008
20200219_091602_072.jpg,567,1008,Pinch,42,768,246,898
20200219_091602_072.jpg,567,1008,Hand Start,362,599,427,648
20200219_091602_072.jpg,567,1008,Hand Start,240,648,290,697
20200219_091602_072.jpg,567,1008,Crimp,431,812,547,885
20200219_091602_074.jpg,567,1008,Jug,254,363,548,600
20200219_091602_074.jpg,567,1008,Jug,8,591,222,727
20200219_091602_074.jpg,567,1008,Jug,211,919,315,988
20200219_091602_074.jpg,567,1008,Pinch,26,756,224,884
20200219_091602_074.jpg,567,1008,Hand Start,326,604,394,641
20200219_091602_074.jpg,567,1008,Hand Start,208,648,261,690
20200219_091602_074.jpg,567,1008,Crimp,402,806,518,871
20200219_091602_075.jpg,567,1008,Jug,240,363,529,605
20200219_091602_075.jpg,567,1008,Jug,1,593,211,727
20200219_091602_075.jpg,567,1008,Jug,206,899,310,965
20200219_091602_075.jpg,567,1008,Hand Start,317,602,370,639
20200219_091602_075.jpg,567,1008,Hand Start,197,648,246,691
20200219_091602_075.jpg,567,1008,Pinch,18,757,216,872
20200219_091602_075.jpg,567,1008,Crimp,394,795,511,860
20200219_091602_076.jpg,567,1008,Jug,235,360,521,599
20200219_091602_076.jpg,567,1008,Jug,1,580,208,711
20200219_091602_076.jpg,567,1008,Jug,205,881,309,948
20200219_091602_076.jpg,567,1008,Hand Start,195,642,240,679
20200219_091602_076.jpg,567,1008,Hand Start,313,598,368,637
20200219_091602_076.jpg,567,1008,Pinch,21,747,211,856
20200219_091602_076.jpg,567,1008,Crimp,389,789,505,846
20200219_091602_078.jpg,567,1008,Jug,210,372,487,599
20200219_091602_078.jpg,567,1008,Jug,1,575,179,709
20200219_091602_078.jpg,567,1008,Jug,196,865,297,928
20200219_091602_078.jpg,567,1008,Hand Start,170,640,216,673
20200219_091602_078.jpg,567,1008,Hand Start,287,594,342,634
20200219_091602_078.jpg,567,1008,Pinch,6,741,195,841
20200219_091602_078.jpg,567,1008,Crimp,371,776,483,836
20200219_091602_079.jpg,567,1008,Jug,194,385,458,605
20200219_091602_079.jpg,567,1008,Jug,1,581,167,710
20200219_091602_079.jpg,567,1008,Jug,198,871,295,932
20200219_091602_079.jpg,567,1008,Hand Start,159,642,209,686
20200219_091602_079.jpg,567,1008,Hand Start,271,601,320,637
20200219_091602_079.jpg,567,1008,Pinch,6,734,185,847
20200219_091602_079.jpg,567,1008,Crimp,353,780,477,832
20200219_091602_081.jpg,567,1008,Jug,179,401,444,616
20200219_091602_081.jpg,567,1008,Jug,1,597,167,711
20200219_091602_081.jpg,567,1008,Jug,211,868,298,926
